@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric

@data
0.355472,-0.103278,0.928963,7.992789,14
0.354446,-0.137382,0.924929,7.99158,24
-0.998851,0.010825,0.046687,64.466309,15
-0.99887,0.010826,0.046284,64.467003,29
-0.99888,0.010826,0.046066,64.471664,9
-0.998963,0.010981,0.044193,64.429581,15
0.988401,0.031821,-0.148496,19.449114,23
0.988384,0.031839,-0.148604,19.438372,8
0.988937,0.027867,-0.145696,19.146814,12
0.989129,0.025554,-0.144812,18.908148,24
0.989062,0.025631,-0.145259,18.843142,19
0.989599,0.014541,-0.143114,18.372322,6
0.990474,-0.003215,-0.137665,17.866459,9
0.991239,-0.009607,-0.131729,17.387608,26
0.99199,-0.017218,-0.125137,16.884127,15
0.991873,-0.033367,-0.122777,16.331102,18
0.991373,-0.054476,-0.119212,15.774879,9
0.990987,-0.073576,-0.111939,15.22172,9
0.990764,-0.087016,-0.103995,14.618102,22
0.991494,-0.106627,-0.07464,13.222263,28
0.99153,-0.106695,-0.074055,13.180779,23
0.991595,-0.106816,-0.073003,13.080832,20
0.992191,-0.10821,-0.062029,12.876447,17
0.992706,-0.109723,-0.049962,12.675567,25
-0.986424,0.012873,0.163715,55.331028,7
-0.986451,0.012871,0.163549,55.324242,15
-0.986468,0.01287,0.163449,55.245003,19
-0.986661,0.012916,0.162278,55.244808,14
0.897723,0.0439,0.438368,14.406539,29
0.897544,0.043915,0.438732,14.40999,24
0.897361,0.04393,0.439105,14.44258,18
0.891773,0.044754,0.450265,14.220161,22
0.886371,0.045611,0.460724,13.968353,21
0.880202,0.046519,0.472314,13.715491,27
-0.246181,0.056328,-0.967586,10.316408,26
-0.246173,0.056287,-0.96759,10.329357,11
-0.246163,0.056241,-0.967595,10.343001,11
-0.246694,0.040729,-0.968237,10.336198,7
-0.247097,0.024757,-0.968674,10.238513,9
-0.24593,0.015186,-0.969169,10.09714,7
-0.245036,0.003785,-0.969507,9.908676,11
-0.24479,-0.00909,-0.969534,9.667258,21
-0.244493,-0.027482,-0.969262,9.328539,6
-0.244135,-0.057969,-0.968007,8.943769,29
-0.243822,-0.079268,-0.966575,8.544372,10
-0.242524,-0.130053,-0.961389,8.191354,7
-0.24146,-0.159902,-0.957146,7.871722,21
-0.24084,-0.174881,-0.954679,7.5419,22
-0.239261,-0.208257,-0.948358,7.203523,26
-0.995339,0.01207,0.095681,59.31641,16
-0.995365,0.012066,0.095412,59.306065,13
-0.995391,0.012063,0.095135,59.285755,25
-0.994932,0.011053,0.099937,64.068657,21
-0.994949,0.011052,0.099769,64.066895,7
-0.994957,0.011054,0.09969,64.068123,17
-0.963199,0.013397,0.268454,53.141136,17
-0.963223,0.013396,0.268369,53.132465,10
-0.963254,0.013395,0.26826,53.083687,28
-0.996714,0.01189,0.080129,60.185184,24
-0.996731,0.011887,0.079918,60.175606,16
-0.996754,0.011884,0.079628,60.151913,24
-0.999065,0.007186,-0.042642,95.724045,18
-0.999064,0.007186,-0.042646,95.735092,10
-0.999054,0.003106,-0.043374,95.563347,6
-0.999053,0.003034,-0.043396,95.563042,6
-0.999053,0.003037,-0.043395,95.541771,16
-0.999047,0.002473,-0.043581,95.502563,5
-0.999042,0.000064,-0.043753,95.449287,29
-0.999037,-0.001745,-0.043852,95.383919,8
-0.998986,-0.00752,-0.044394,95.31089,15
-0.99897,-0.009189,-0.044435,95.243134,8
-0.9998,0.010425,-0.017049,77.311951,22
-0.999799,0.010432,-0.017093,77.304382,28
-0.999785,0.010506,-0.017884,77.402168,29
-0.995352,0.007931,-0.095975,86.779648,15
-0.995352,0.00793,-0.095982,86.794121,8
-0.99535,0.00793,-0.095993,86.893486,24
-0.995351,0.006898,-0.096069,86.859589,26
-0.995359,0.003023,-0.096184,86.604256,10
-0.995303,-0.001899,-0.096792,86.259956,9
-0.995268,-0.00559,-0.097004,85.90097,28
-0.995266,-0.005929,-0.097005,85.559914,29
-0.995267,-0.005792,-0.097005,85.240273,10
-0.995268,-0.005683,-0.097005,84.883118,22
-0.999939,0.00841,-0.007202,71.530144,20
-0.99994,0.008437,-0.007058,71.542244,9
-0.99994,0.008458,-0.006938,71.593132,15
-0.999955,0.006698,-0.006755,71.565704,16
-0.999969,0.002543,-0.007479,71.528709,20
-0.999966,-0.002049,-0.007974,71.474228,27
-0.99996,-0.003322,-0.008283,71.412857,5
-0.999851,0.011166,0.013152,63.003765,19
-0.999851,0.011171,0.013195,62.990299,15
-0.999839,0.011164,0.014078,62.92767,24
-0.882615,0.012733,0.469924,53.243084,14
-0.882592,0.012732,0.469968,53.263153,29
-0.885567,-0.017911,0.464167,53.128223,19
-0.885565,-0.017837,0.464173,53.128056,10
-0.885484,-0.017812,0.464329,53.12571,18
-0.999171,0.01287,-0.038623,36.382965,11
-0.999172,0.013378,-0.038416,36.369987,16
-0.999384,0.013914,-0.032211,36.230747,12
-0.524207,0.039319,0.850683,18.104073,15
-0.524243,0.039334,0.85066,18.094837,9
-0.536094,0.039267,0.843244,18.103636,24
-0.995105,0.042139,0.089393,16.462757,25
-0.995041,0.042159,0.090093,16.455906,27
-0.988984,0.041942,0.141959,17.974171,8
-0.988956,0.041968,0.14214,17.947618,16
-0.988929,0.041994,0.142326,17.822346,5
-0.1117,0.104865,0.988193,7.13357,8
-0.109881,0.104927,0.988391,7.126388,29
-0.108297,0.10498,0.98856,7.089815,18
-0.978177,0.02892,-0.20575,25.42271,28
-0.978161,0.028871,-0.205832,25.430763,14
-0.978468,0.028717,-0.204392,25.565727,21
-0.978907,0.018453,-0.20347,25.709135,25
-0.998548,0.018044,-0.050766,39.578712,12
-0.99854,0.018058,-0.050912,39.563438,28
-0.991958,0.059637,0.111639,11.124967,22
-0.991889,0.059778,0.11217,11.098227,19
-0.991847,0.059866,0.112502,11.04205,5
-0.987492,0.065532,0.143403,10.534341,28
-0.997194,0.008887,-0.074337,79.162048,28
-0.997182,0.008895,-0.074489,79.175255,25
-0.997173,0.008912,-0.074608,79.220963,8
